current_distance,lane_distance,max_speed_difference_kmh,pair,possible_tailgating,same_lane
12.552700199490289,0.6425844864166764,22.59486035908252,Car2-Car3,Yes,Yes
5.971419384232478,0.010278939927482566,10.74855489161846,Car3-Car4,Yes,Yes
,9.706217679887994,,Car4-Car5,No,No
,5.774359074964559,,Car5-Car6,No,No
,2.7381381209639972,,Car6-Car7,No,No
,4.314564107191422,,Car1-Car2,No,No
7.113885161625181,0.17063042425403743,12.804993290925324,Car1-Car2,Yes,Yes
,6.421756804738066,,Car2-Car3,No,No
,6.699630465005153,,Car3-Car4,No,No
,7.987104612756976,,Car1-Car2,No,No
,7.373569192971771,,Car2-Car3,No,No
15.883506824975022,0.09763785391868603,28.590312284955036,Car1-Car2,Yes,Yes
4.769429350833757,0.5649054068900357,8.584972831500764,Car1-Car2,Yes,Yes
,6.324628500148099,,Car6-Car7,No,No
,11.424942982331102,,Car1-Car2,No,No
,2.6029428712969143,,Car1-Car2,No,No
,5.464156503616852,,Car2-Car3,No,No
,3.50690607343538,,Car1-Car2,No,No
,7.664235211140343,,Car2-Car3,No,No
,4.697473706179146,,Car3-Car4,No,No
,1.3146578119342158,,Car4-Car5,No,No
,1.2251812600159766,,Car1-Car2,No,No
7.894161334917436,0.2104218368314419,14.209490402851385,Car1-Car2,Yes,Yes
,1.1872770898553977,,Car2-Car3,No,No
,4.93048333739639,,Car1-Car2,No,No
-20.69895560536586,16.15404236810098,-37.25812008965855,Car1-Car2,No,No
,0.3306241141215828,,Car2-Car3,Yes,Yes
,3.4883703665924997,,Car1-Car2,No,No
,3.5775034794414076,,Car2-Car3,No,No
,11.792105712041177,,Car3-Car4,No,No
,13.235886520871526,,Car1-Car2,No,No
,4.730672977972049,,Car2-Car3,No,No
,7.494809376799743,,Car3-Car4,No,No
,8.181672667806074,,Car4-Car5,No,No
6.89970464600504,0.3036880677380064,12.419468362809074,Car1-Car2,Yes,Yes
5.8401361787727595,0.15932848303334213,10.512245121790967,Car2-Car3,Yes,Yes
,3.1419141413611715,,Car3-Car4,No,No
,3.2360355586044185,,Car4-Car5,No,No
,5.660203151274899,,Car1-Car2,No,No
,2.5382855859100886,,Car2-Car3,No,No
,6.071436990872934,,Car4-Car5,No,No
,13.963218140467616,,Car1-Car2,No,No
,19.40846217589022,,Car2-Car3,No,No
,3.652104010980887,,Car1-Car2,No,No
,7.052794743049821,,Car2-Car3,No,No
,10.787202495495583,,Car3-Car4,No,No
,9.897626252137258,,Car4-Car5,No,No
,14.358036155146202,,Car5-Car6,No,No
12.936365893013415,4.6740692249063125,23.285458607424147,Car1-Car2,No,No
,0.23616643340968807,,Car2-Car3,Yes,Yes
,2.545556194523206,,Car1-Car2,No,No
,5.540567974173399,,Car2-Car3,No,No
,18.708982386001793,,Car3-Car4,No,No
16.935050812085617,0.0820364508432963,30.48309146175411,Car1-Car2,Yes,Yes
,3.490425798540904,,Car2-Car3,No,No
8.077654264286723,0.16213222992136386,14.5397776757161,Car1-Car2,Yes,Yes
30.230505521280833,0.6592576734485227,54.4149099383055,Car2-Car3,Yes,Yes
,4.666999126003702,,Car1-Car2,No,No
,3.5506478611686108,,Car2-Car3,No,No
20.31023608386612,0.46372222782881906,36.558424950959015,Car1-Car2,Yes,Yes
,1.796263632082017,,Car2-Car3,No,No
,13.023399329006583,,Car1-Car2,No,No
,6.72182333703855,,Car2-Car3,No,No
,21.858329345882595,,Car1-Car2,No,No
,5.5918143565128515,,Car1-Car2,No,No
,12.23743991234761,,Car2-Car3,No,No
,3.316254246601303,,Car3-Car4,No,No
16.753768186381905,0.13073270881673796,30.15678273548743,Car1-Car2,Yes,Yes
,3.097565037817772,,Car2-Car3,No,No
,3.523105494527379,,Car3-Car4,No,No
,1.4501228959451031,,Car4-Car5,No,No
,5.399736040585685,,Car5-Car6,No,No
,5.137737423237829,,Car6-Car7,No,No
,9.11909857527726,,Car1-Car2,No,No
,8.263250614578258,,Car2-Car3,No,No
,10.514677934704633,,Car1-Car2,No,No
,15.939942090647813,,Car2-Car3,No,No
,4.918965722303166,,Car3-Car4,No,No
,9.396925182041118,,Car4-Car5,No,No
,13.354659359083543,,Car1-Car2,No,No
,15.41556781943594,,Car2-Car3,No,No
,5.407229886253388,,Car3-Car4,No,No
17.594077276984365,0.6790797456644886,31.669339098571857,Car1-Car2,Yes,Yes
4.1549033422729735,5.457313120588591,7.478826016091352,Car1-Car2,No,No
7.569754470542463,0.28524548791113513,13.625558046976433,Car2-Car3,Yes,Yes
,2.5120778875833536,,Car3-Car4,No,No
,0.7071013987385731,,Car4-Car5,Yes,Yes
,4.142364230453807,,Car5-Car6,No,No
,5.309550008080442,,Car8-Car9,No,No
,3.042823798010636,,Car10-Car11,No,No
,10.532802919596689,,Car1-Car2,No,No
,3.7982761886865606,,Car2-Car3,No,No
,11.505962076542302,,Car3-Car4,No,No
5.018024288461813,0.8051480929805543,9.032443719231264,Car1-Car2,Yes,Yes
6.130453706783742,0.10733682158888537,11.034816672210736,Car2-Car3,Yes,Yes
12.119856729190422,0.5321824210928258,21.815742112542758,Car3-Car4,Yes,Yes
,2.5568188723368253,,Car4-Car5,No,No
,6.353433496661686,,Car5-Car6,No,No
-0.3908260848635857,9.718233787571565,-0.7034869527544543,Car1-Car2,No,No
,4.748018118017763,,Car2-Car3,No,No
,17.135700071227777,,Car5-Car6,No,No
,1.5099260269684889,,Car7-Car8,No,No
,0.26515206263019403,,Car10-Car11,Yes,Yes
,2.14197116171668,,Car11-Car12,No,No
13.324444846804978,0.22225368946142274,23.98400072424896,Car1-Car2,Yes,Yes
5.9890266040267885,0.1408418288153103,10.780247887248219,Car2-Car3,Yes,Yes
6.257094152180863,0.012510850615371074,11.262769473925553,Car3-Car4,Yes,Yes
,18.45310590415905,,Car4-Car5,No,No
,16.734622439868364,,Car5-Car6,No,No
,6.079620576546492,,Car2-Car3,No,No
,6.52697554401735,,Car3-Car4,No,No
,5.029293402972073,,Car1-Car2,No,No
6.240463570427655,0.5828384245542999,11.23283442676978,Car1-Car2,Yes,Yes
,28.28052797690087,,Car1-Car2,No,No
5.812073538178523,0.24119807623392225,10.461732368721341,Car1-Car2,Yes,Yes
,14.208213422207654,,Car1-Car2,No,No
5.218902610776941,0.43647727118190044,9.394024699398495,Car1-Car2,Yes,Yes
,2.7616410416874975,,Car1-Car2,No,No
,2.46550617155496,,Car1-Car2,No,No
,7.5988538780582005,,Car2-Car3,No,No
,16.798027204157016,,Car1-Car2,No,No
,15.439988179519343,,Car2-Car3,No,No
,15.978635088466765,,Car1-Car2,No,No
,13.005808734861898,,Car2-Car3,No,No
,3.511500199107827,,Car3-Car4,No,No
10.769054352692722,4.170905135069007,19.3842978348469,Car1-Car2,No,No
,10.39958345323632,,Car3-Car4,No,No
,0.3110889659839315,,Car4-Car5,Yes,Yes
,13.263800259943071,,Car5-Car6,No,No
,4.838884621809715,,Car5-Car6,No,No
,7.641635612824975,,Car1-Car2,No,No
,7.624628567634387,,Car2-Car3,No,No
,6.745159381551843,,Car3-Car4,No,No
,6.640769414189147,,Car4-Car5,No,No
5.653757210460972,0.5237030931439515,10.17676297882975,Car1-Car2,Yes,Yes
6.1549237909223455,0.6216772398592352,11.078862823660222,Car2-Car3,Yes,Yes
,4.017311664188078,,Car3-Car4,No,No
,26.32356723986098,,Car4-Car5,No,No
5.147668520642092,0.18378652220434136,9.265803337155765,Car1-Car2,Yes,Yes
10.214919664807983,0.8785940962648491,18.38685539665437,Car1-Car2,Yes,Yes
-14.975401114297163,0.35646709917801034,-26.955722005734895,Car2-Car3,Yes,Yes
,1.1684343818703626,,Car3-Car4,No,No
,6.318188615250201,,Car1-Car2,No,No
,1.1073757067697056,,Car2-Car3,No,No
,9.432783384174426,,Car2-Car3,No,No
,14.896135363764511,,Car3-Car4,No,No
9.767443003669044,0.23072262771007637,17.581397406604278,Car1-Car2,Yes,Yes
,17.770304504724507,,Car2-Car3,No,No
,1.0764542461837583,,Car3-Car4,No,No
,6.453930235130449,,Car4-Car5,No,No
-8.419356686848477,22.102514032514435,-15.154842036327258,Car1-Car2,No,No
,0.1573177433439546,,Car4-Car5,Yes,Yes
,1.9295085898220072,,Car5-Car6,No,No
,5.655119000292039,,Car7-Car8,No,No
,11.857613425674623,,Car9-Car10,No,No
,5.4254112735790985,,Car1-Car2,No,No
4.875233470218452,0.9271648937403635,8.775420246393214,Car1-Car2,Yes,Yes
,2.649944599098809,,Car3-Car4,No,No
,6.05915284424066,,Car1-Car2,No,No
,5.817742171832354,,Car2-Car3,No,No
,6.191806675583409,,Car3-Car4,No,No
,2.483756794053823,,Car1-Car2,No,No
,5.421086256188273,,Car2-Car3,No,No
,18.420886520556955,,Car3-Car4,No,No
,3.354865594379536,,Car3-Car4,No,No
,12.082969434948057,,Car4-Car5,No,No
10.289012976625889,0.20164820105019765,18.5202233579266,Car1-Car2,Yes,Yes
6.7264348252266775,0.0543269908385258,12.107582685408019,Car2-Car3,Yes,Yes
4.770626104999188,0.07110354060450857,8.58712698899854,Car3-Car4,Yes,Yes
4.78601632663314,0.39764822229891933,8.614829387939652,Car4-Car5,Yes,Yes
,3.3252186569757267,,Car5-Car6,No,No
19.08257806882779,0.6816930029756573,34.34864052389002,Car1-Car2,Yes,Yes
,14.839809267492036,,Car2-Car3,No,No
,4.59764274019182,,Car3-Car4,No,No
4.713074602135108,0.1909849391424044,8.483534283843193,Car1-Car2,Yes,Yes
-10.411683501420482,0.11560561791960398,-18.741030302556865,Car2-Car3,Yes,Yes
-14.525459345954024,6.731441444911978,-26.145826822717243,Car3-Car4,No,No
,6.409907315486837,,Car4-Car5,No,No
,0.2988504278487775,,Car5-Car6,Yes,Yes
6.584855159362557,0.10175295020265426,11.852739286852602,Car1-Car2,Yes,Yes
6.881178481845791,0.4417573992243501,12.386121267322423,Car2-Car3,Yes,Yes
12.444832270758988,0.050720310043152625,22.40069808736618,Car3-Car4,Yes,Yes
,14.91742149195443,,Car1-Car2,No,No
,15.490981579794722,,Car1-Car2,No,No
,1.8173576277536738,,Car2-Car3,No,No
,2.97484822360852,,Car3-Car4,No,No
,2.610578059217214,,Car1-Car2,No,No
,23.263383842423504,,Car2-Car3,No,No
,1.053539677828597,,Car1-Car2,No,No
,4.780766947731378,,Car2-Car3,No,No
,4.163839910133714,,Car3-Car4,No,No
,9.755786969105076,,Car6-Car7,No,No
,9.570933241956023,,Car7-Car8,No,No
5.592574772661078,0.11553482188619786,10.06663459078994,Car1-Car2,Yes,Yes
5.367117084585151,0.34391931558735805,9.660810752253271,Car2-Car3,Yes,Yes
4.422157726050387,0.0884733591098303,7.959883906890698,Car3-Car4,Yes,Yes
6.990354095413788,0.4013164678835839,12.582637371744818,Car4-Car5,Yes,Yes
3.2636818904453135,0.19239103973155308,5.874627402801564,Car5-Car6,Yes,Yes
,3.0805872496052853,,Car6-Car7,No,No
,13.19980849174847,,Car1-Car2,No,No
,4.35661217605034,,Car4-Car5,No,No
,3.668721674588618,,Car5-Car6,No,No
,10.27388276398894,,Car6-Car7,No,No
,3.094936537640804,,Car7-Car8,No,No
,8.917950336554997,,Car1-Car2,No,No
,4.124958557008218,,Car2-Car3,No,No
,4.8840394166240255,,Car3-Car4,No,No
,13.219889789399996,,Car1-Car2,No,No
,4.425273632805215,,Car1-Car2,No,No
-7.251561951138766,5.380901484696712,-13.052811512049779,Car1-Car2,No,No
,0.6011658186812162,,Car2-Car3,Yes,Yes
,13.23302759534499,,Car3-Car4,No,No
24.305001401430083,6.26128532743673,43.74900252257415,Car1-Car2,No,No
,3.837809421148072,,Car2-Car3,No,No
,0.6612847118774658,,Car3-Car4,Yes,Yes
,3.951948396021932,,Car4-Car5,No,No
,18.084459006668084,,Car1-Car2,No,No
,11.130811935583866,,Car1-Car2,No,No
,5.773076007970139,,Car2-Car3,No,No
,5.504981759331541,,Car3-Car4,No,No
,15.091074767465859,,Car1-Car2,No,No
,16.71390271757769,,Car2-Car3,No,No
,3.373445024078732,,Car3-Car4,No,No
,5.940496261888346,,Car2-Car3,No,No
,7.72580313534863,,Car3-Car4,No,No
,2.0392399035004094,,Car1-Car2,No,No
,17.535376224080885,,Car1-Car2,No,No
,4.4647513472819,,Car1-Car2,No,No
,5.188652508265326,,Car2-Car3,No,No
,10.884133550919698,,Car3-Car4,No,No
,5.361466586017081,,Car1-Car2,No,No
,4.612611115847542,,Car2-Car3,No,No
,4.236263934724769,,Car3-Car4,No,No
7.374850112209849,12.162895717402462,13.274730201977727,Car1-Car2,No,No
3.7471701553281322,11.800819471129772,6.744906279590638,Car2-Car3,No,No
-5.510877698209822,11.827356784954855,-9.91957985677768,Car3-Car4,No,No
,0.28388317869100943,,Car5-Car6,Yes,Yes
,0.3304033093053268,,Car6-Car7,Yes,Yes
,11.317181485893409,,Car7-Car8,No,No
,0.5577758292925415,,Car8-Car9,Yes,Yes
,3.331508306159556,,Car1-Car2,No,No
,5.745528997125723,,Car2-Car3,No,No
,5.203194361510488,,Car3-Car4,No,No
5.896991741149832,0.11865759869238864,10.614585134069698,Car1-Car2,Yes,Yes
,6.557546717228918,,Car2-Car3,No,No
,4.02188919102059,,Car3-Car4,No,No
,2.5786495954052158,,Car4-Car5,No,No
,2.184073266400356,,Car5-Car6,No,No
,3.1163345420567032,,Car6-Car7,No,No
,1.7583575000819083,,Car8-Car9,No,No
,2.9433260454121255,,Car9-Car10,No,No
,12.036079147538162,,Car10-Car11,No,No
,14.280051363721297,,Car1-Car2,No,No
,10.390703827656122,,Car2-Car3,No,No
-0.642233269465609,20.56685563216246,-1.1560198850380963,Car1-Car2,No,No
,0.15173443850274346,,Car2-Car3,Yes,Yes
3.611280003602933,3.3133409569337386,6.500304006485279,Car1-Car2,No,No
,6.076782558545363,,Car2-Car3,No,No
,1.660863275350052,,Car3-Car4,No,No
,0.6941330568235405,,Car5-Car6,Yes,Yes
10.928924625046829,0.0769745546965325,19.67206432508429,Car1-Car2,Yes,Yes
14.256989359202649,0.6225169677482494,25.66258084656477,Car2-Car3,Yes,Yes
,2.284268840422605,,Car3-Car4,No,No
5.966057462961228,0.24421489993961681,10.73890343333021,Car1-Car2,Yes,Yes
,2.62781450310365,,Car2-Car3,No,No
,3.7381334044305996,,Car3-Car4,No,No
,6.5167923002441395,,Car4-Car5,No,No
,2.415250997856833,,Car5-Car6,No,No
,5.991321365764936,,Car1-Car2,No,No
,5.846392261861824,,Car4-Car5,No,No
,6.092213758684153,,Car5-Car6,No,No
,5.507194030041836,,Car6-Car7,No,No
,3.2236459869329956,,Car1-Car2,No,No
,11.375539456266491,,Car2-Car3,No,No
,13.924479402186236,,Car3-Car4,No,No
4.754849798516115,0.021629783977741023,8.558729637329007,Car1-Car2,Yes,Yes
,24.37150351746179,,Car2-Car3,No,No
,22.97233393585839,,Car3-Car4,No,No
,10.965764819198593,,Car10-Car11,No,No
,4.85419662120314,,Car1-Car2,No,No
,6.360789696507947,,Car1-Car2,No,No
,3.93387591721684,,Car2-Car3,No,No
,4.216258435316413,,Car1-Car2,No,No
,12.343764587326296,,Car2-Car3,No,No
,21.550300151889502,,Car4-Car5,No,No
,13.939309745046193,,Car5-Car6,No,No
,5.496481221115569,,Car1-Car2,No,No
,2.2131608162855736,,Car2-Car3,No,No
,4.930615110740948,,Car4-Car5,No,No
,5.206950544763799,,Car5-Car6,No,No
4.148040449975727,7.490148833677819,7.466472809956309,Car1-Car2,No,No
4.36457420016886,0.3928775548837505,7.856233560303949,Car2-Car3,Yes,Yes
,0.25625263927125835,,Car3-Car4,Yes,Yes
,17.601133860141466,,Car4-Car5,No,No
,12.030138315014053,,Car5-Car6,No,No
,7.719727733824096,,Car6-Car7,No,No
,7.285302419356039,,Car7-Car8,No,No
,2.6748850896978467,,Car1-Car2,No,No
,5.487705297425908,,Car2-Car3,No,No
,18.320927350624377,,Car3-Car4,No,No
,6.194909451046312,,Car1-Car2,No,No
,1.1291095432730947,,Car1-Car2,No,No
13.523767670034548,0.6280765411283269,24.342781806062185,Car1-Car2,Yes,Yes
,1.9404472555479542,,Car2-Car3,No,No
,1.9914881671071798,,Car3-Car4,No,No
,3.1849781745094163,,Car1-Car2,No,No
,3.7321033608953686,,Car1-Car2,No,No
,13.874491218075706,,Car2-Car3,No,No
9.757855972981464,0.7381139101931015,17.564140751366637,Car1-Car2,Yes,Yes
,10.293910416203014,,Car2-Car3,No,No
,3.8950500307211673,,Car3-Car4,No,No
,6.241492139509379,,Car4-Car5,No,No
,6.215300528605653,,Car5-Car6,No,No
,6.620647350324687,,Car6-Car7,No,No
10.230493990712995,0.04834722193823265,18.41488918328339,Car1-Car2,Yes,Yes
,1.0594710454227783,,Car2-Car3,No,No
,4.101152251930509,,Car1-Car2,No,No
,16.176709149383363,,Car2-Car3,No,No
,11.790367995508642,,Car3-Car4,No,No
,10.249788343267943,,Car4-Car5,No,No
,1.0110545661812897,,Car5-Car6,No,No
6.37556993345393,0.6379692118059678,11.476025880217074,Car1-Car2,Yes,Yes
,5.688335487080161,,Car3-Car4,No,No
0.004991753107768018,2.4042968380706227,0.008985155593982433,Car1-Car2,No,No
,0.7691160755899298,,Car4-Car5,Yes,Yes
,2.0060351282725755,,Car5-Car6,No,No
,6.539124205155398,,Car8-Car9,No,No
,4.510415893942971,,Car1-Car2,No,No
,2.579570116678382,,Car2-Car3,No,No
,2.6929901710827124,,Car3-Car4,No,No
-5.848366649721431,19.73146126788272,-10.527059969498575,Car1-Car2,No,No
,2.4532423598723776,,Car4-Car5,No,No
,17.793103275326857,,Car5-Car6,No,No
,0.09188782601177714,,Car6-Car7,Yes,Yes
,19.134241675163782,,Car7-Car8,No,No
,18.50758400737748,,Car8-Car9,No,No
,16.74793190210062,,Car9-Car10,No,No
8.726468237446507,0.18921426297487265,15.707642827403715,Car1-Car2,Yes,Yes
5.206178200952562,2.656996012544246,9.37112076171461,Car2-Car3,No,No
-7.582628917381719,2.7014540431446705,-13.648732051287093,Car3-Car4,No,No
-12.586330946068339,0.08391709098137445,-22.65539570292301,Car4-Car5,Yes,Yes
,17.49268274262865,,Car5-Car6,No,No
,0.5869523892374466,,Car6-Car7,Yes,Yes
,0.21997592687903852,,Car7-Car8,Yes,Yes
,2.6543192634649846,,Car8-Car9,No,No
,15.65414776071421,,Car1-Car2,No,No
,7.2613915184531335,,Car2-Car3,No,No
,6.812303449801996,,Car3-Car4,No,No
,1.4645256437113292,,Car1-Car2,No,No
,3.7964348028788435,,Car2-Car3,No,No
,1.0302005398483696,,Car1-Car2,No,No
5.66750055669459,0.04910357716785497,10.201501002050263,Car1-Car2,Yes,Yes
,13.534300087590005,,Car1-Car2,No,No
,4.65875424861986,,Car1-Car2,No,No
,3.501804072595791,,Car2-Car3,No,No
,15.403478625457298,,Car1-Car2,No,No
,16.556145792123704,,Car2-Car3,No,No
,3.112092727500255,,Car3-Car4,No,No
,3.2291207800745694,,Car4-Car5,No,No
9.406340393406538,0.41390987891329134,16.931412708131766,Car1-Car2,Yes,Yes
37.67065942982281,2.6570009729757773,67.80718697368106,Car2-Car3,No,No
,0.1454981539208625,,Car3-Car4,Yes,Yes
,17.320841085182522,,Car1-Car2,No,No
,17.75143867458452,,Car2-Car3,No,No
,7.182354841035431,,Car3-Car4,No,No
,7.5811248315678155,,Car4-Car5,No,No
,6.767622230373263,,Car1-Car2,No,No
-7.14061878863598,5.783153066348468,-12.853113819544765,Car1-Car2,No,No
,0.46370966917056344,,Car3-Car4,Yes,Yes
9.641048992032484,0.6230044370374482,17.353888185658473,Car1-Car2,Yes,Yes
,1.8736506641619266,,Car1-Car2,No,No
,2.3500283800933706,,Car2-Car3,No,No
,2.9927394801675353,,Car1-Car2,No,No
,1.6219293741425826,,Car2-Car3,No,No
,18.375622325753586,,Car3-Car4,No,No
,11.30394581551039,,Car1-Car2,No,No
,2.8968501662738424,,Car2-Car3,No,No
11.838502620649166,0.045602681964017566,21.309304717168498,Car1-Car2,Yes,Yes
,4.526928770923547,,Car2-Car3,No,No
-4.91250667676231,5.401408069616634,-8.842512018172158,Car1-Car2,No,No
,5.468180651295923,,Car2-Car3,No,No
,0.1003549596536969,,Car3-Car4,Yes,Yes
,5.796669604250729,,Car4-Car5,No,No
,5.639839232162667,,Car5-Car6,No,No
,5.518162620074248,,Car6-Car7,No,No
,6.681144958896018,,Car7-Car8,No,No
,6.532857540944362,,Car8-Car9,No,No
13.013933923304714,0.021889896664742597,23.425081061948486,Car1-Car2,Yes,Yes
5.563637449823201,0.2955725702851361,10.014547409681763,Car2-Car3,Yes,Yes
6.420743487388998,0.1047283578776637,11.557338277300197,Car3-Car4,Yes,Yes
-6.363946533223234,18.33041171439672,-11.45510375980182,Car4-Car5,No,No
,0.29674850707451816,,Car5-Car6,Yes,Yes
,18.060518641105364,,Car6-Car7,No,No
,5.012501722785153,,Car1-Car2,No,No
,3.7980596189611466,,Car2-Car3,No,No
4.276229822548817,0.2984949874891323,7.697213680587872,Car1-Car2,Yes,Yes
,10.856147406007384,,Car2-Car3,No,No
,5.466273123516413,,Car3-Car4,No,No
,7.266078195709622,,Car4-Car5,No,No
,24.763561688953285,,Car5-Car6,No,No
,4.511914287624818,,Car1-Car2,No,No
,22.7671823507047,,Car2-Car3,No,No
,21.329161810042134,,Car3-Car4,No,No
,5.001255892336015,,Car4-Car5,No,No
,8.488644992541651,,Car5-Car6,No,No
27.506504350369873,0.2692448463533058,49.51170783066577,Car1-Car2,Yes,Yes
,2.087168741829264,,Car2-Car3,No,No
,5.043756634919437,,Car3-Car4,No,No
,2.85047173043586,,Car1-Car2,No,No
12.189863043581568,4.516737193268125,21.94175347844682,Car1-Car2,No,No
,0.24820130899443807,,Car2-Car3,Yes,Yes
5.139459776771369,0.2261601637756962,9.251027598188463,Car1-Car2,Yes,Yes
4.617058401168333,2.1965200870863253,8.310705122103,Car2-Car3,No,No
,2.686587169967969,,Car3-Car4,No,No
,17.741945775329885,,Car4-Car5,No,No
,17.987467263922383,,Car5-Car6,No,No
,0.0737572672604498,,Car6-Car7,Yes,Yes
,18.064458172354062,,Car7-Car8,No,No
,4.476062047925985,,Car8-Car9,No,No
,2.9300065126077546,,Car9-Car10,No,No
,3.3858903073356656,,Car1-Car2,No,No
,3.9470928714433584,,Car3-Car4,No,No
,6.681927892596509,,Car4-Car5,No,No
5.1318929653436784,0.022132586165392116,9.23740733761862,Car1-Car2,Yes,Yes
7.5123254248297595,0.1757716270561926,13.522185764693567,Car2-Car3,Yes,Yes
4.644251240469883,5.980376890766397,8.35965223284579,Car3-Car4,No,No
,0.2277594334966634,,Car6-Car7,Yes,Yes
,6.050656818776163,,Car9-Car10,No,No
,13.530014297859628,,Car1-Car2,No,No
,15.66406102235844,,Car2-Car3,No,No
-5.149302843232542,5.468346029983056,-9.268745117818575,Car1-Car2,No,No
,0.1953107210676141,,Car2-Car3,Yes,Yes
,5.770525889331914,,Car3-Car4,No,No
,5.888986776020722,,Car4-Car5,No,No
,5.672064322643521,,Car5-Car6,No,No
,6.146591623059913,,Car6-Car7,No,No
,6.126211375113022,,Car7-Car8,No,No
,2.3326785372800822,,Car1-Car2,No,No
,4.937247353933367,,Car2-Car3,No,No
,2.3086522061410117,,Car3-Car4,No,No
,5.649546661707886,,Car5-Car6,No,No
,5.409705910837299,,Car6-Car7,No,No
,1.5046283139927301,,Car1-Car2,No,No
,6.5728745559716595,,Car4-Car5,No,No
5.157745040472911,0.24770854802146733,9.283941072851238,Car1-Car2,Yes,Yes
10.555892935859864,0.021392885869156514,19.000607284547755,Car2-Car3,Yes,Yes
6.548492961324861,0.09821151136665553,11.78728733038475,Car3-Car4,Yes,Yes
3.681941330036375,0.04288362637546853,6.627494394065475,Car4-Car5,Yes,Yes
5.444172992213479,0.14856237270805805,9.799511385984264,Car5-Car6,Yes,Yes
,3.0637910874817766,,Car6-Car7,No,No
23.10591748139402,0.06805010203784245,41.590651466509236,Car1-Car2,Yes,Yes
,5.63080856137874,,Car2-Car3,No,No
,9.26666321001505,,Car3-Car4,No,No
,5.592167074938149,,Car1-Car2,No,No
,8.712346060983712,,Car2-Car3,No,No
7.026036100048415,0.6938807391758616,12.646864980087146,Car1-Car2,Yes,Yes
,4.477307850430046,,Car2-Car3,No,No
5.313686762163859,0.5001297400328705,9.564636171894946,Car1-Car2,Yes,Yes
,3.4903070487878667,,Car2-Car3,No,No
,33.56284151671036,,Car1-Car2,No,No
,31.04339306341076,,Car2-Car3,No,No
,17.075803417125652,,Car3-Car4,No,No
,7.327253801662176,,Car6-Car7,No,No
8.56175493540364,0.08320022993966321,15.411158883726552,Car1-Car2,Yes,Yes
-3.2856961582882125,2.688740221169702,-5.914253084918783,Car2-Car3,No,No
,2.547503114104874,,Car3-Car4,No,No
,5.628340447473751,,Car4-Car5,No,No
,3.595114194654297,,Car5-Car6,No,No
,3.3625457829659267,,Car7-Car8,No,No
,0.6077748286512059,,Car8-Car9,Yes,Yes
,5.384584623843659,,Car9-Car10,No,No
40.47948333533684,0.5812360382659499,72.86307000360631,Car1-Car2,Yes,Yes
5.688865824857398,7.639842612337478,10.239958484743317,Car1-Car2,No,No
,7.554580880123338,,Car2-Car3,No,No
,18.20097921113932,,Car3-Car4,No,No
,11.607548838092718,,Car4-Car5,No,No
,12.145605160302965,,Car5-Car6,No,No
,1.9637841752677463,,Car6-Car7,No,No
,10.031477515060985,,Car7-Car8,No,No
,0.008992887695964227,,Car8-Car9,Yes,Yes
,7.050740858752558,,Car9-Car10,No,No
,4.7428855376380925,,Car1-Car2,No,No
,7.682574219969337,,Car2-Car3,No,No
,6.374324859489235,,Car1-Car2,No,No
,6.515018495984973,,Car2-Car3,No,No
,7.322950240553936,,Car3-Car4,No,No
,17.90598481474159,,Car1-Car2,No,No
,3.3772666263697344,,Car3-Car4,No,No
,6.454068602322065,,Car5-Car6,No,No
,7.169847881260299,,Car1-Car2,No,No
,2.43095077145752,,Car2-Car3,No,No
8.557040160624293,0.3365316222649752,15.402672289123728,Car1-Car2,Yes,Yes
0.4067540112558189,0.0870163218934896,0.7321572202604739,Car2-Car3,Yes,Yes
,9.827211396052883,,Car4-Car5,No,No
,2.5272773412299583,,Car5-Car6,No,No
,5.466183927183328,,Car6-Car7,No,No
5.835497505235028,6.683422170250029,10.503895509423051,Car1-Car2,No,No
3.6547403538790597,0.38358733896313457,6.578532636982308,Car2-Car3,Yes,Yes
,0.8913743340783438,,Car4-Car5,Yes,Yes
9.380291166426813,0.4668599180044478,16.884524099568264,Car1-Car2,Yes,Yes
,3.3602358261554923,,Car2-Car3,No,No
-9.853518153472823,0.39166581927999455,-17.73633267625108,Car1-Car2,Yes,Yes
-2.562980663788468,0.6745778196377947,-4.613365194819242,Car2-Car3,Yes,Yes
,6.4397713478415035,,Car7-Car8,No,No
-6.885593952480005,15.141935238042752,-12.39406911446401,Car1-Car2,No,No
,1.8111329480900318,,Car3-Car4,No,No
,0.37704552920042067,,Car6-Car7,Yes,Yes
14.422090798163232,18.119609721547157,25.959763436693816,Car1-Car2,No,No
,0.3753724266756564,,Car2-Car3,Yes,Yes
-21.8734213914884,3.4751154094826213,-39.37215850467911,Car1-Car2,No,No
,0.4015985251935416,,Car2-Car3,Yes,Yes
,4.633235026100761,,Car1-Car2,No,No
15.07806525194221,6.5614341120924315,27.140517453495978,Car1-Car2,No,No
,0.28616333173667496,,Car2-Car3,Yes,Yes
,6.33100363378258,,Car3-Car4,No,No
,6.501606418612502,,Car4-Car5,No,No
,6.273813586215458,,Car5-Car6,No,No
,2.8966749559075153,,Car1-Car2,No,No
,13.369074592086708,,Car4-Car5,No,No
,5.852537190303849,,Car5-Car6,No,No
,2.4374379870824248,,Car9-Car10,No,No
-13.585258555854043,2.4316585816063565,-24.453465400537276,Car1-Car2,No,No
,13.471346897444445,,Car2-Car3,No,No
